Predator,Prey,PredIndex,PreyIndex,Interacts,Mean
"Other gadoids (large)","Saithe (adult)",24,20,1,0.0271
"Other gadoids (large)","Hake",24,21,0,0
"Other gadoids (large)","Blue whiting",24,22,1,0.0412
"Other gadoids (large)","Norway pout",24,23,1,0.1106
"Other gadoids (large)","Other gadoids (large)",24,24,1,0.0262
"Other gadoids (large)","Other gadoids (small)",24,25,1,0.0145
"Other gadoids (large)","Monkfish",24,26,0,0
"Other gadoids (large)","Gurnards",24,27,0,0
"Other gadoids (large)","Herring (juvenile 0, 1)",24,28,1,0.0297
"Other gadoids (large)","Herring (adult)",24,29,1,0.1561
"Other gadoids (large)","Sprat",24,30,0,0
"Other gadoids (large)","Mackerel",24,31,0,0
"Other gadoids (large)","Horse mackerel",24,32,0,0
"Other gadoids (large)","Sandeels",24,33,1,0.3821999
"Other gadoids (large)","Plaice",24,34,0,0
"Other gadoids (large)","Dab",24,35,0,0
"Other gadoids (large)","Long-rough dab",24,36,1,0.0169
"Other gadoids (large)","Flounder",24,37,0,0
"Other gadoids (large)","Sole",24,38,0,0
"Other gadoids (large)","Lemon sole",24,39,0,0
"Other gadoids (large)","Witch",24,40,0,0
"Other gadoids (large)","Turbot and brill",24,41,0,0
"Other gadoids (large)","Megrim",24,42,0,0
"Other gadoids (large)","Halibut",24,43,0,0
"Other gadoids (large)","Dragonets",24,44,0,0
"Other gadoids (large)","Catfish (Wolf-fish)",24,45,0,0
"Other gadoids (large)","Large demersal fish",24,46,0,0
"Other gadoids (large)","Small demersal fish",24,47,1,0.006999999
"Other gadoids (large)","Miscellaneous filterfeeding pelagic fish",24,48,0,0
"Other gadoids (large)","Squid & cuttlefish",24,49,1,0.05079999
"Other gadoids (large)","Fish larvae",24,50,0,0
"Other gadoids (large)","Carnivorous zooplankton",24,51,1,0.0111
"Other gadoids (large)","Herbivorous & Omnivorous zooplankton (copepods)",24,52,1,0.0199
"Other gadoids (large)","Gelatinous zooplankton",24,53,0,0
"Other gadoids (large)","Large crabs",24,54,1,0.0115
"Other gadoids (large)","Nephrops",24,55,0,0
"Other gadoids (large)","Epifaunal macrobenthos (mobile grazers)",24,56,0,0
"Other gadoids (large)","Infaunal macrobenthos",24,57,0,0
"Other gadoids (large)","Shrimp",24,58,1,0.0425
"Other gadoids (large)","Small mobile epifauna (swarming crustaceans)",24,59,1,0.008599999
"Other gadoids (large)","Small infauna (polychaetes)",24,60,1,0.012
"Other gadoids (large)","Sessile epifauna",24,61,0,0
"Other gadoids (large)","Meiofauna",24,62,0,0
"Other gadoids (large)","Benthic microflora (incl. Bacteria, protozoa))",24,63,0,0
"Other gadoids (large)","Planktonic microflora (incl. Bacteria, protozoa)",24,64,0,0
"Other gadoids (large)","Phytoplankton",24,65,0,0
"Other gadoids (large)","Detritus - DOM -water column",24,66,0,0
"Other gadoids (large)","Detritus - POM - sediment",24,67,0,0
"Other gadoids (large)","Discards",24,68,0,0
"Other gadoids (small)",Imports, 25,0,0,0
"Other gadoids (small)","Baleen whales",25,1,0,0
"Other gadoids (small)","Toothed whales",25,2,0,0
"Other gadoids (small)","Seals",25,3,0,0
"Other gadoids (small)","Seabirds",25,4,0,0
"Other gadoids (small)","Juvenile sharks",25,5,0,0
"Other gadoids (small)","Spurdog",25,6,0,0
"Other gadoids (small)","Large piscivorous sharks",25,7,0,0
"Other gadoids (small)","Small sharks",25,8,0,0
"Other gadoids (small)","Juvenile rays",25,9,0,0
"Other gadoids (small)","Starry ray + others",25,10,0,0
"Other gadoids (small)","Thornback & Spotted ray",25,11,0,0
"Other gadoids (small)","Skate + cuckoo ray",25,12,0,0
"Other gadoids (small)","Juvenile Cod(0-2, 0-40cm)",25,13,0,0
"Other gadoids (small)","Cod (adult)",25,14,0,0
"Other gadoids (small)","Juvenile Whiting (0-1, 0-20cm)",25,15,1,0.0002990114
"Other gadoids (small)","Whiting (adult)",25,16,0,0
"Other gadoids (small)","Juvenile Haddock (0-1, 0-20cm)",25,17,0,0
"Other gadoids (small)","Haddock (adult)",25,18,0,0
"Other gadoids (small)","Juvenile Saithe (0-3, 0-40cm)",25,19,0,0
"Other gadoids (small)","Saithe (adult)",25,20,0,0
"Other gadoids (small)","Hake",25,21,0,0
"Other gadoids (small)","Blue whiting",25,22,0,0
"Other gadoids (small)","Norway pout",25,23,1,0.0003990152
"Other gadoids (small)","Other gadoids (large)",25,24,0,0
"Other gadoids (small)","Other gadoids (small)",25,25,1,0.01690064
"Other gadoids (small)","Monkfish",25,26,0,0
"Other gadoids (small)","Gurnards",25,27,0,0
"Other gadoids (small)","Herring (juvenile 0, 1)",25,28,0,0
"Other gadoids (small)","Herring (adult)",25,29,0,0
"Other gadoids (small)","Sprat",25,30,1,0.003890148
"Other gadoids (small)","Mackerel",25,31,0,0
"Other gadoids (small)","Horse mackerel",25,32,0,0
"Other gadoids (small)","Sandeels",25,33,1,0.000998038
"Other gadoids (small)","Plaice",25,34,0,0
"Other gadoids (small)","Dab",25,35,1,0.004990189
"Other gadoids (small)","Long-rough dab",25,36,0,0
"Other gadoids (small)","Flounder",25,37,0,0
"Other gadoids (small)","Sole",25,38,0,0
"Other gadoids (small)","Lemon sole",25,39,0,0
"Other gadoids (small)","Witch",25,40,0,0
"Other gadoids (small)","Turbot and brill",25,41,0,0
"Other gadoids (small)","Megrim",25,42,0,0
"Other gadoids (small)","Halibut",25,43,0,0
"Other gadoids (small)","Dragonets",25,44,1,0.004990189
"Other gadoids (small)","Catfish (Wolf-fish)",25,45,0,0
"Other gadoids (small)","Large demersal fish",25,46,0,0
"Other gadoids (small)","Small demersal fish",25,47,1,0.01380052
"Other gadoids (small)","Miscellaneous filterfeeding pelagic fish",25,48,0,0
"Other gadoids (small)","Squid & cuttlefish",25,49,1,0.0007980303
"Other gadoids (small)","Fish larvae",25,50,0,0
"Other gadoids (small)","Carnivorous zooplankton",25,51,1,0.1003038
"Other gadoids (small)","Herbivorous & Omnivorous zooplankton (copepods)",25,52,1,0.2996114
"Other gadoids (small)","Gelatinous zooplankton",25,53,0,0
"Other gadoids (small)","Large crabs",25,54,1,0.01640062
"Other gadoids (small)","Nephrops",25,55,1,0.03990152
"Other gadoids (small)","Epifaunal macrobenthos (mobile grazers)",25,56,1,0.1297049
"Other gadoids (small)","Infaunal macrobenthos",25,57,1,0.1697064
"Other gadoids (small)","Shrimp",25,58,1,0.000998038
"Other gadoids (small)","Small mobile epifauna (swarming crustaceans)",25,59,1,0.02750104
"Other gadoids (small)","Small infauna (polychaetes)",25,60,1,0.1688064
"Other gadoids (small)","Sessile epifauna",25,61,0,0
"Other gadoids (small)","Meiofauna",25,62,0,0
"Other gadoids (small)","Benthic microflora (incl. Bacteria, protozoa))",25,63,0,0
"Other gadoids (small)","Planktonic microflora (incl. Bacteria, protozoa)",25,64,0,0
"Other gadoids (small)","Phytoplankton",25,65,0,0
"Other gadoids (small)","Detritus - DOM -water column",25,66,0,0
"Other gadoids (small)","Detritus - POM - sediment",25,67,0,0
"Other gadoids (small)","Discards",25,68,0,0
"Monkfish",Imports, 26,0,0,0
"Monkfish","Baleen whales",26,1,0,0
"Monkfish","Toothed whales",26,2,0,0
"Monkfish","Seals",26,3,0,0
"Monkfish","Seabirds",26,4,0,0
"Monkfish","Juvenile sharks",26,5,0,0
"Monkfish","Spurdog",26,6,0,0
"Monkfish","Large piscivorous sharks",26,7,0,0
"Monkfish","Small sharks",26,8,0,0
"Monkfish","Juvenile rays",26,9,1,0.007599239
"Monkfish","Starry ray + others",26,10,0,0
"Monkfish","Thornback & Spotted ray",26,11,0,0
"Monkfish","Skate + cuckoo ray",26,12,0,0
"Monkfish","Juvenile Cod(0-2, 0-40cm)",26,13,1,0.01149885
"Monkfish","Cod (adult)",26,14,1,0.01149885
"Monkfish","Juvenile Whiting (0-1, 0-20cm)",26,15,1,0.009799019
"Monkfish","Whiting (adult)",26,16,1,0.1170883
"Monkfish","Juvenile Haddock (0-1, 0-20cm)",26,17,1,0.00279972
"Monkfish","Haddock (adult)",26,18,1,0.0658934
"Monkfish","Juvenile Saithe (0-3, 0-40cm)",26,19,1,0.00369963
"Monkfish","Saithe (adult)",26,20,0,0
"Monkfish","Hake",26,21,1,0.007599239
"Monkfish","Blue whiting",26,22,0,0
"Monkfish","Norway pout",26,23,1,0.1320868
"Monkfish","Other gadoids (large)",26,24,0,0
"Monkfish","Other gadoids (small)",26,25,0,0
"Monkfish","Monkfish",26,26,1,0.00369963
"Monkfish","Gurnards",26,27,0,0
"Monkfish","Herring (juvenile 0, 1)",26,28,1,0.009899009
"Monkfish","Herring (adult)",26,29,1,0.1189881
"Monkfish","Sprat",26,30,1,0.00369963
"Monkfish","Mackerel",26,31,1,0.06799319
"Monkfish","Horse mackerel",26,32,0,0
"Monkfish","Sandeels",26,33,1,0.169983
"Monkfish","Plaice",26,34,1,0.00369963
"Monkfish","Dab",26,35,1,0.03019698
"Monkfish","Long-rough dab",26,36,1,0.04519548
"Monkfish","Flounder",26,37,0,0
"Monkfish","Sole",26,38,0,0
"Monkfish","Lemon sole",26,39,1,0.01129887
"Monkfish","Witch",26,40,1,0.00369963
"Monkfish","Turbot and brill",26,41,0,0
"Monkfish","Megrim",26,42,1,0.00369963
"Monkfish","Halibut",26,43,0,0
"Monkfish","Dragonets",26,44,1,0.00369963
"Monkfish","Catfish (Wolf-fish)",26,45,0,0
"Monkfish","Large demersal fish",26,46,0,0
"Monkfish","Small demersal fish",26,47,1,0.04149584
"Monkfish","Miscellaneous filterfeeding pelagic fish",26,48,1,0.00369963
"Monkfish","Squid & cuttlefish",26,49,1,0.09059092
"Monkfish","Fish larvae",26,50,0,0
"Monkfish","Carnivorous zooplankton",26,51,0,0
"Monkfish","Herbivorous & Omnivorous zooplankton (copepods)",26,52,0,0
"Monkfish","Gelatinous zooplankton",26,53,0,0
"Monkfish","Large crabs",26,54,0,0
"Monkfish","Nephrops",26,55,1,0.007599239
"Monkfish","Epifaunal macrobenthos (mobile grazers)",26,56,1,0.01129887
"Monkfish","Infaunal macrobenthos",26,57,0,0
"Monkfish","Shrimp",26,58,0,0
"Monkfish","Small mobile epifauna (swarming crustaceans)",26,59,0,0
"Monkfish","Small infauna (polychaetes)",26,60,0,0
"Monkfish","Sessile epifauna",26,61,0,0
"Monkfish","Meiofauna",26,62,0,0
"Monkfish","Benthic microflora (incl. Bacteria, protozoa))",26,63,0,0
"Monkfish","Planktonic microflora (incl. Bacteria, protozoa)",26,64,0,0
"Monkfish","Phytoplankton",26,65,0,0
"Monkfish","Detritus - DOM -water column",26,66,0,0
"Monkfish","Detritus - POM - sediment",26,67,0,0
"Monkfish","Discards",26,68,0,0
"Gurnards",Imports, 27,0,0,0
"Gurnards","Baleen whales",27,1,0,0
"Gurnards","Toothed whales",27,2,0,0
"Gurnards","Seals",27,3,0,0
"Gurnards","Seabirds",27,4,0,0
"Gurnards","Juvenile sharks",27,5,0,0
"Gurnards","Spurdog",27,6,0,0
"Gurnards","Large piscivorous sharks",27,7,0,0
"Gurnards","Small sharks",27,8,0,0
"Gurnards","Juvenile rays",27,9,1,0.0003000198
"Gurnards","Starry ray + others",27,10,0,0
"Gurnards","Thornback & Spotted ray",27,11,0,0
"Gurnards","Skate + cuckoo ray",27,12,0,0
"Gurnards","Juvenile Cod(0-2, 0-40cm)",27,13,1,0.02860189
"Gurnards","Cod (adult)",27,14,0,0
"Gurnards","Juvenile Whiting (0-1, 0-20cm)",27,15,1,0.008000528
"Gurnards","Whiting (adult)",27,16,0,0
"Gurnards","Juvenile Haddock (0-1, 0-20cm)",27,17,1,0.0003000198
"Gurnards","Haddock (adult)",27,18,0,0
"Gurnards","Juvenile Saithe (0-3, 0-40cm)",27,19,1,0.0001000066
"Gurnards","Saithe (adult)",27,20,0,0
"Gurnards","Hake",27,21,0,0
"Gurnards","Blue whiting",27,22,1,0.0001000066
"Gurnards","Norway pout",27,23,1,0.07110469
"Gurnards","Other gadoids (large)",27,24,0,0
"Gurnards","Other gadoids (small)",27,25,1,0.07520496
"Gurnards","Monkfish",27,26,0,0
"Gurnards","Gurnards",27,27,1,0.0001000066
"Gurnards","Herring (juvenile 0, 1)",27,28,1,0.0001000066
"Gurnards","Herring (adult)",27,29,0,0
"Gurnards","Sprat",27,30,1,0.01560103
"Gurnards","Mackerel",27,31,1,0.0008000528
"Gurnards","Horse mackerel",27,32,1,0.001300086
"Gurnards","Sandeels",27,33,1,0.4512298
"Gurnards","Plaice",27,34,1,3.400225E-05
"Gurnards","Dab",27,35,1,0.00940062
"Gurnards","Long-rough dab",27,36,1,0.01660109
"Gurnards","Flounder",27,37,0,0
"Gurnards","Sole",27,38,0,0
"Gurnards","Lemon sole",27,39,0,0
"Gurnards","Witch",27,40,1,0.0001000066
"Gurnards","Turbot and brill",27,41,0,0
"Gurnards","Megrim",27,42,0,0
"Gurnards","Halibut",27,43,0,0
"Gurnards","Dragonets",27,44,1,0.02350155
"Gurnards","Catfish (Wolf-fish)",27,45,0,0
"Gurnards","Large demersal fish",27,46,0,0
"Gurnards","Small demersal fish",27,47,1,0.01890125
"Gurnards","Miscellaneous filterfeeding pelagic fish",27,48,1,0.0002000132
"Gurnards","Squid & cuttlefish",27,49,1,0.01640108
"Gurnards","Fish larvae",27,50,0,0
"Gurnards","Carnivorous zooplankton",27,51,1,0.01050069
"Gurnards","Herbivorous & Omnivorous zooplankton (copepods)",27,52,0,0
"Gurnards","Gelatinous zooplankton",27,53,0,0
"Gurnards","Large crabs",27,54,1,0.06740445
"Gurnards","Nephrops",27,55,1,0.0008000528
"Gurnards","Epifaunal macrobenthos (mobile grazers)",27,56,1,0.01000066
"Gurnards","Infaunal macrobenthos",27,57,1,0.002900191
"Gurnards","Shrimp",27,58,1,0.02980197
"Gurnards","Small mobile epifauna (swarming crustaceans)",27,59,1,0.1402093
"Gurnards","Small infauna (polychaetes)",27,60,1,0.0004000264
"Gurnards","Sessile epifauna",27,61,0,0
"Gurnards","Meiofauna",27,62,0,0
"Gurnards","Benthic microflora (incl. Bacteria, protozoa))",27,63,0,0
"Gurnards","Planktonic microflora (incl. Bacteria, protozoa)",27,64,0,0
"Gurnards","Phytoplankton",27,65,0,0
"Gurnards","Detritus - DOM -water column",27,66,0,0
"Gurnards","Detritus - POM - sediment",27,67,0,0
"Gurnards","Discards",27,68,0,0
"Herring (juvenile 0, 1)",Imports, 28,0,0,0
"Herring (juvenile 0, 1)","Baleen whales",28,1,0,0
"Herring (juvenile 0, 1)","Toothed whales",28,2,0,0
"Herring (juvenile 0, 1)","Seals",28,3,0,0
"Herring (juvenile 0, 1)","Seabirds",28,4,0,0
"Herring (juvenile 0, 1)","Juvenile sharks",28,5,0,0
"Herring (juvenile 0, 1)","Spurdog",28,6,0,0
"Herring (juvenile 0, 1)","Large piscivorous sharks",28,7,0,0
"Herring (juvenile 0, 1)","Small sharks",28,8,0,0
"Herring (juvenile 0, 1)","Juvenile rays",28,9,0,0
"Herring (juvenile 0, 1)","Starry ray + others",28,10,0,0
"Herring (juvenile 0, 1)","Thornback & Spotted ray",28,11,0,0
"Herring (juvenile 0, 1)","Skate + cuckoo ray",28,12,0,0
"Herring (juvenile 0, 1)","Juvenile Cod(0-2, 0-40cm)",28,13,0,0
"Herring (juvenile 0, 1)","Cod (adult)",28,14,0,0
"Herring (juvenile 0, 1)","Juvenile Whiting (0-1, 0-20cm)",28,15,0,0
"Herring (juvenile 0, 1)","Whiting (adult)",28,16,0,0
"Herring (juvenile 0, 1)","Juvenile Haddock (0-1, 0-20cm)",28,17,0,0
"Herring (juvenile 0, 1)","Haddock (adult)",28,18,0,0
"Herring (juvenile 0, 1)","Juvenile Saithe (0-3, 0-40cm)",28,19,0,0
"Herring (juvenile 0, 1)","Saithe (adult)",28,20,0,0
"Herring (juvenile 0, 1)","Hake",28,21,0,0
"Herring (juvenile 0, 1)","Blue whiting",28,22,0,0
"Herring (juvenile 0, 1)","Norway pout",28,23,0,0
"Herring (juvenile 0, 1)","Other gadoids (large)",28,24,0,0
"Herring (juvenile 0, 1)","Other gadoids (small)",28,25,0,0
"Herring (juvenile 0, 1)","Monkfish",28,26,0,0
"Herring (juvenile 0, 1)","Gurnards",28,27,0,0
"Herring (juvenile 0, 1)","Herring (juvenile 0, 1)",28,28,0,0
"Herring (juvenile 0, 1)","Herring (adult)",28,29,0,0
"Herring (juvenile 0, 1)","Sprat",28,30,0,0
"Herring (juvenile 0, 1)","Mackerel",28,31,0,0
"Herring (juvenile 0, 1)","Horse mackerel",28,32,0,0
"Herring (juvenile 0, 1)","Sandeels",28,33,0,0
"Herring (juvenile 0, 1)","Plaice",28,34,0,0
"Herring (juvenile 0, 1)","Dab",28,35,0,0
"Herring (juvenile 0, 1)","Long-rough dab",28,36,0,0
"Herring (juvenile 0, 1)","Flounder",28,37,0,0
"Herring (juvenile 0, 1)","Sole",28,38,0,0
"Herring (juvenile 0, 1)","Lemon sole",28,39,0,0
"Herring (juvenile 0, 1)","Witch",28,40,0,0
"Herring (juvenile 0, 1)","Turbot and brill",28,41,0,0
"Herring (juvenile 0, 1)","Megrim",28,42,0,0
"Herring (juvenile 0, 1)","Halibut",28,43,0,0
"Herring (juvenile 0, 1)","Dragonets",28,44,0,0
"Herring (juvenile 0, 1)","Catfish (Wolf-fish)",28,45,0,0
"Herring (juvenile 0, 1)","Large demersal fish",28,46,0,0
"Herring (juvenile 0, 1)","Small demersal fish",28,47,0,0
"Herring (juvenile 0, 1)","Miscellaneous filterfeeding pelagic fish",28,48,0,0
"Herring (juvenile 0, 1)","Squid & cuttlefish",28,49,0,0
"Herring (juvenile 0, 1)","Fish larvae",28,50,0,0
"Herring (juvenile 0, 1)","Carnivorous zooplankton",28,51,1,0.2733
"Herring (juvenile 0, 1)","Herbivorous & Omnivorous zooplankton (copepods)",28,52,1,0.6748
"Herring (juvenile 0, 1)","Gelatinous zooplankton",28,53,0,0
"Herring (juvenile 0, 1)","Large crabs",28,54,0,0
"Herring (juvenile 0, 1)","Nephrops",28,55,0,0
"Herring (juvenile 0, 1)","Epifaunal macrobenthos (mobile grazers)",28,56,0,0
"Herring (juvenile 0, 1)","Infaunal macrobenthos",28,57,0,0
"Herring (juvenile 0, 1)","Shrimp",28,58,0,0
"Herring (juvenile 0, 1)","Small mobile epifauna (swarming crustaceans)",28,59,1,0.0519
"Herring (juvenile 0, 1)","Small infauna (polychaetes)",28,60,0,0
"Herring (juvenile 0, 1)","Sessile epifauna",28,61,0,0
"Herring (juvenile 0, 1)","Meiofauna",28,62,0,0
"Herring (juvenile 0, 1)","Benthic microflora (incl. Bacteria, protozoa))",28,63,0,0
"Herring (juvenile 0, 1)","Planktonic microflora (incl. Bacteria, protozoa)",28,64,0,0
"Herring (juvenile 0, 1)","Phytoplankton",28,65,0,0
"Herring (juvenile 0, 1)","Detritus - DOM -water column",28,66,0,0
"Herring (juvenile 0, 1)","Detritus - POM - sediment",28,67,0,0
"Herring (juvenile 0, 1)","Discards",28,68,0,0
"Herring (adult)",Imports, 29,0,0,0
"Herring (adult)","Baleen whales",29,1,0,0
"Herring (adult)","Toothed whales",29,2,0,0
"Herring (adult)","Seals",29,3,0,0
"Herring (adult)","Seabirds",29,4,0,0
"Herring (adult)","Juvenile sharks",29,5,0,0
"Herring (adult)","Spurdog",29,6,0,0
"Herring (adult)","Large piscivorous sharks",29,7,0,0
"Herring (adult)","Small sharks",29,8,0,0
"Herring (adult)","Juvenile rays",29,9,0,0
"Herring (adult)","Starry ray + others",29,10,0,0
"Herring (adult)","Thornback & Spotted ray",29,11,0,0
"Herring (adult)","Skate + cuckoo ray",29,12,0,0
"Herring (adult)","Juvenile Cod(0-2, 0-40cm)",29,13,0,0
"Herring (adult)","Cod (adult)",29,14,0,0
"Herring (adult)","Juvenile Whiting (0-1, 0-20cm)",29,15,0,0
"Herring (adult)","Whiting (adult)",29,16,0,0
"Herring (adult)","Juvenile Haddock (0-1, 0-20cm)",29,17,0,0
"Herring (adult)","Haddock (adult)",29,18,0,0
"Herring (adult)","Juvenile Saithe (0-3, 0-40cm)",29,19,0,0
"Herring (adult)","Saithe (adult)",29,20,0,0
"Herring (adult)","Hake",29,21,0,0
"Herring (adult)","Blue whiting",29,22,0,0
"Herring (adult)","Norway pout",29,23,0,0
"Herring (adult)","Other gadoids (large)",29,24,0,0
"Herring (adult)","Other gadoids (small)",29,25,0,0
"Herring (adult)","Monkfish",29,26,0,0
"Herring (adult)","Gurnards",29,27,0,0
"Herring (adult)","Herring (juvenile 0, 1)",29,28,0,0
"Herring (adult)","Herring (adult)",29,29,0,0
"Herring (adult)","Sprat",29,30,0,0
"Herring (adult)","Mackerel",29,31,0,0
"Herring (adult)","Horse mackerel",29,32,0,0
"Herring (adult)","Sandeels",29,33,0,0
"Herring (adult)","Plaice",29,34,0,0
"Herring (adult)","Dab",29,35,0,0
"Herring (adult)","Long-rough dab",29,36,0,0
"Herring (adult)","Flounder",29,37,0,0
"Herring (adult)","Sole",29,38,0,0
"Herring (adult)","Lemon sole",29,39,0,0
"Herring (adult)","Witch",29,40,0,0
"Herring (adult)","Turbot and brill",29,41,0,0
"Herring (adult)","Megrim",29,42,0,0
"Herring (adult)","Halibut",29,43,0,0
"Herring (adult)","Dragonets",29,44,0,0
"Herring (adult)","Catfish (Wolf-fish)",29,45,0,0
"Herring (adult)","Large demersal fish",29,46,0,0
"Herring (adult)","Small demersal fish",29,47,0,0
"Herring (adult)","Miscellaneous filterfeeding pelagic fish",29,48,0,0
"Herring (adult)","Squid & cuttlefish",29,49,0,0
"Herring (adult)","Fish larvae",29,50,0,0
"Herring (adult)","Carnivorous zooplankton",29,51,1,0.3093
"Herring (adult)","Herbivorous & Omnivorous zooplankton (copepods)",29,52,1,0.6701
"Herring (adult)","Gelatinous zooplankton",29,53,0,0
"Herring (adult)","Large crabs",29,54,0,0
"Herring (adult)","Nephrops",29,55,0,0
"Herring (adult)","Epifaunal macrobenthos (mobile grazers)",29,56,0,0
"Herring (adult)","Infaunal macrobenthos",29,57,0,0
"Herring (adult)","Shrimp",29,58,0,0
"Herring (adult)","Small mobile epifauna (swarming crustaceans)",29,59,1,0.0206
"Herring (adult)","Small infauna (polychaetes)",29,60,0,0
"Herring (adult)","Sessile epifauna",29,61,0,0
"Herring (adult)","Meiofauna",29,62,0,0
"Herring (adult)","Benthic microflora (incl. Bacteria, protozoa))",29,63,0,0
"Herring (adult)","Planktonic microflora (incl. Bacteria, protozoa)",29,64,0,0
"Herring (adult)","Phytoplankton",29,65,0,0
"Herring (adult)","Detritus - DOM -water column",29,66,0,0
"Herring (adult)","Detritus - POM - sediment",29,67,0,0
"Herring (adult)","Discards",29,68,0,0
"Sprat",Imports, 30,0,0,0
"Sprat","Baleen whales",30,1,0,0
"Sprat","Toothed whales",30,2,0,0
"Sprat","Seals",30,3,0,0
"Sprat","Seabirds",30,4,0,0
"Sprat","Juvenile sharks",30,5,0,0
"Sprat","Spurdog",30,6,0,0
"Sprat","Large piscivorous sharks",30,7,0,0
"Sprat","Small sharks",30,8,0,0
"Sprat","Juvenile rays",30,9,0,0
"Sprat","Starry ray + others",30,10,0,0
"Sprat","Thornback & Spotted ray",30,11,0,0
"Sprat","Skate + cuckoo ray",30,12,0,0
"Sprat","Juvenile Cod(0-2, 0-40cm)",30,13,0,0
"Sprat","Cod (adult)",30,14,0,0
"Sprat","Juvenile Whiting (0-1, 0-20cm)",30,15,0,0
"Sprat","Whiting (adult)",30,16,0,0
"Sprat","Juvenile Haddock (0-1, 0-20cm)",30,17,0,0
"Sprat","Haddock (adult)",30,18,0,0
"Sprat","Juvenile Saithe (0-3, 0-40cm)",30,19,0,0
"Sprat","Saithe (adult)",30,20,0,0
"Sprat","Hake",30,21,0,0
"Sprat","Blue whiting",30,22,0,0
"Sprat","Norway pout",30,23,0,0
"Sprat","Other gadoids (large)",30,24,0,0
